@STATION_ID,LATITUDE,LONGITUDE,ALTITUDE(m),TIME(GMT),DATE(GMT),TIME(IST),DATE(IST),AIR_TEMP(°C),WIND_SPEED(m/s),WIND_DIRECTION(deg),ATMO_PRESSURE(hpa),HUMIDITY(%),RAIN_FALL(mm),SUN_SHINE(hh:mm),BATTERY_VOLTAGE(V)
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,03/24/2015,4:30,03/25/2015,28.8,0.1,212.1,934.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,03/25/2015,5:30,03/25/2015,28.9,0.0,359.2,935.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,03/25/2015,6:30,03/25/2015,28.6,1.3,342.1,936.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,03/25/2015,7:30,03/25/2015,29.8,0.9,330.9,937.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,03/25/2015,8:30,03/25/2015,31.2,0.5,324.0,937.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,03/25/2015,9:30,03/25/2015,33.0,0.9,156.9,938.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,03/25/2015,10:30,03/25/2015,34.1,1.3,140.8,938.2,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/25/2015,11:30,03/25/2015,34.7,0.9,164.2,938.0,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/25/2015,12:30,03/25/2015,35.0,1.2,142.2,937.3,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,03/25/2015,13:30,03/25/2015,35.6,0.8,353.9,936.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/25/2015,14:30,03/25/2015,35.8,0.9,332.8,935.5,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/25/2015,15:30,03/25/2015,35.5,2.4,325.0,935.0,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/25/2015,16:30,03/25/2015,35.4,1.5,339.2,934.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,03/25/2015,17:30,03/25/2015,34.9,0.9,335.8,934.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,03/25/2015,19:30,03/25/2015,32.3,0.6,279.1,935.9,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,03/25/2015,20:30,03/25/2015,32.0,0.6,302.1,936.9,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,03/25/2015,21:30,03/25/2015,31.7,0.6,305.0,937.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,03/25/2015,22:30,03/25/2015,31.2,0.5,275.2,937.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,03/25/2015,0:30,03/26/2015,30.6,0.4,303.0,937.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,03/25/2015,2:30,03/26/2015,30.3,0.8,345.1,936.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,03/25/2015,3:30,03/26/2015,30.0,0.5,321.1,936.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,03/25/2015,4:30,03/26/2015,29.7,0.5,263.9,936.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,03/26/2015,5:30,03/26/2015,29.4,0.6,260.0,936.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,03/26/2015,6:30,03/26/2015,29.2,0.3,307.9,937.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,03/26/2015,7:30,03/26/2015,29.8,0.3,268.8,937.9,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,03/26/2015,8:30,03/26/2015,32.0,0.2,334.8,938.5,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,03/26/2015,9:30,03/26/2015,34.0,0.2,326.0,938.9,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,03/26/2015,10:30,03/26/2015,34.8,0.1,196.0,938.9,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/26/2015,11:30,03/26/2015,35.3,0.2,350.0,938.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/26/2015,12:30,03/26/2015,36.1,0.9,168.1,937.9,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,03/26/2015,13:30,03/26/2015,36.4,1.3,310.9,937.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/26/2015,14:30,03/26/2015,36.8,0.6,328.0,936.3,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/26/2015,15:30,03/26/2015,36.4,0.5,322.1,935.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/26/2015,16:30,03/26/2015,36.3,1.1,338.2,935.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,03/26/2015,18:30,03/26/2015,34.1,0.8,316.2,935.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,03/26/2015,19:30,03/26/2015,33.1,0.9,332.8,936.5,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,03/26/2015,20:30,03/26/2015,33.2,1.0,331.9,937.5,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,03/26/2015,21:30,03/26/2015,32.7,0.5,325.0,938.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,03/26/2015,22:30,03/26/2015,32.1,5.7,284.0,941.0,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,03/26/2015,23:30,03/26/2015,31.6,5.8,269.8,941.0,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,03/26/2015,1:30,03/27/2015,32.2,0.2,295.2,936.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,03/26/2015,2:30,03/27/2015,31.0,0.5,333.8,936.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,03/26/2015,3:30,03/27/2015,30.5,1.8,325.0,936.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,03/27/2015,5:30,03/27/2015,29.9,1.6,332.8,937.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,03/27/2015,6:30,03/27/2015,29.7,1.1,350.0,938.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,03/27/2015,7:30,03/27/2015,30.1,1.1,341.2,938.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,03/27/2015,8:30,03/27/2015,31.6,1.6,343.1,939.0,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,03/27/2015,9:30,03/27/2015,32.7,1.7,326.0,939.4,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,03/27/2015,10:30,03/27/2015,33.9,2.1,343.1,939.0,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/27/2015,11:30,03/27/2015,34.6,1.6,343.1,938.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/27/2015,12:30,03/27/2015,35.3,2.2,347.0,938.0,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,03/27/2015,13:30,03/27/2015,35.8,2.0,335.8,937.3,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/27/2015,14:30,03/27/2015,36.1,2.3,353.9,936.4,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/27/2015,15:30,03/27/2015,36.1,2.5,326.0,935.6,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/27/2015,16:30,03/27/2015,36.2,1.4,328.0,935.0,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,03/27/2015,18:30,03/27/2015,34.1,0.8,311.8,934.6,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,03/27/2015,19:30,03/27/2015,32.5,0.9,287.9,935.0,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,03/27/2015,20:30,03/27/2015,31.6,1.1,268.8,935.6,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,03/27/2015,21:30,03/27/2015,31.0,0.7,299.1,935.7,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,03/27/2015,22:30,03/27/2015,30.5,0.2,311.8,935.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,03/27/2015,23:30,03/27/2015,29.8,0.9,333.8,935.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,03/27/2015,0:30,03/28/2015,30.3,0.8,331.9,935.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,03/27/2015,1:30,03/28/2015,29.8,0.5,340.2,935.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,03/27/2015,2:30,03/28/2015,29.3,0.4,298.1,934.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,03/27/2015,3:30,03/28/2015,28.9,0.2,291.8,934.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,03/27/2015,4:30,03/28/2015,28.4,0.5,305.0,935.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,03/28/2015,5:30,03/28/2015,28.3,0.6,303.0,935.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,03/28/2015,6:30,03/28/2015,28.1,0.1,222.9,936.0,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,03/28/2015,7:30,03/28/2015,29.4,0.7,302.1,936.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,03/28/2015,8:30,03/28/2015,31.7,1.1,306.0,937.2,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,03/28/2015,9:30,03/28/2015,32.6,0.1,27.9,937.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,03/28/2015,10:30,03/28/2015,33.6,0.5,31.8,937.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/28/2015,11:30,03/28/2015,34.6,0.4,269.8,936.5,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/28/2015,12:30,03/28/2015,35.4,2.0,269.8,935.6,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,03/28/2015,13:30,03/28/2015,35.9,1.8,303.0,934.3,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/28/2015,14:30,03/28/2015,36.4,1.6,344.1,933.2,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/28/2015,15:30,03/28/2015,36.6,1.7,320.1,932.5,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/28/2015,16:30,03/28/2015,36.6,1.4,334.8,931.6,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,03/28/2015,17:30,03/28/2015,35.9,0.7,332.8,931.3,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,03/28/2015,18:30,03/28/2015,34.6,1.4,263.9,931.6,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,03/28/2015,19:30,03/28/2015,32.8,0.6,297.2,931.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,03/28/2015,20:30,03/28/2015,31.9,0.3,292.8,932.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,03/28/2015,21:30,03/28/2015,31.1,0.3,203.8,932.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,03/28/2015,22:30,03/28/2015,30.5,0.4,131.0,932.4,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,03/28/2015,23:30,03/28/2015,30.3,0.7,125.1,932.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,03/28/2015,0:30,03/29/2015,30.0,0.7,148.1,932.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,03/28/2015,1:30,03/29/2015,31.1,0.8,152.0,931.8,66.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,03/28/2015,2:30,03/29/2015,29.8,0.8,110.0,931.5,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,03/28/2015,3:30,03/29/2015,30.7,0.9,144.2,931.2,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,03/28/2015,4:30,03/29/2015,30.5,1.7,164.2,931.1,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,03/29/2015,5:30,03/29/2015,30.9,2.4,160.8,931.3,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,03/29/2015,6:30,03/29/2015,31.2,1.2,155.9,931.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,03/29/2015,7:30,03/29/2015,30.9,2.2,150.0,932.6,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,03/29/2015,8:30,03/29/2015,32.3,2.6,75.8,933.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,03/29/2015,9:30,03/29/2015,31.4,2.7,44.0,935.3,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,03/29/2015,10:30,03/29/2015,32.3,3.5,55.2,935.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/29/2015,11:30,03/29/2015,33.1,3.0,115.8,934.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/29/2015,12:30,03/29/2015,33.7,6.5,128.1,933.0,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,03/29/2015,13:30,03/29/2015,33.7,3.3,110.9,931.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/29/2015,14:30,03/29/2015,33.2,1.2,282.0,933.6,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/29/2015,15:30,03/29/2015,32.3,1.2,226.8,933.0,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/29/2015,16:30,03/29/2015,32.6,4.5,132.0,931.6,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,03/29/2015,17:30,03/29/2015,32.8,3.3,128.1,930.3,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,03/29/2015,18:30,03/29/2015,32.2,5.7,122.2,930.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,03/29/2015,19:30,03/29/2015,31.8,3.9,137.8,930.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,03/29/2015,20:30,03/29/2015,31.6,3.5,132.0,931.0,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,03/29/2015,21:30,03/29/2015,31.3,1.2,73.8,931.9,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,03/29/2015,22:30,03/29/2015,31.5,3.2,75.8,933.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,03/29/2015,0:30,03/30/2015,29.5,3.3,64.0,934.2,0.0,5.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,03/29/2015,1:30,03/30/2015,29.6,1.1,241.9,933.6,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,03/29/2015,2:30,03/30/2015,29.6,4.4,132.9,932.6,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,03/29/2015,3:30,03/30/2015,29.6,3.5,125.1,931.6,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,03/29/2015,4:30,03/30/2015,29.9,5.0,131.0,932.3,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,03/30/2015,5:30,03/30/2015,29.9,3.7,112.9,933.1,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,03/30/2015,6:30,03/30/2015,29.5,2.3,112.9,933.9,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,03/30/2015,7:30,03/30/2015,29.3,1.5,103.1,935.3,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,03/30/2015,8:30,03/30/2015,29.5,2.1,69.9,937.2,0.0,8.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,03/30/2015,9:30,03/30/2015,29.9,3.6,102.2,936.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,03/30/2015,10:30,03/30/2015,30.7,3.9,109.0,936.8,0.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,03/30/2015,11:30,03/30/2015,31.2,3.7,121.2,936.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,03/30/2015,12:30,03/30/2015,31.4,4.1,111.9,936.1,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,03/30/2015,13:30,03/30/2015,31.6,5.5,122.2,934.7,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,03/30/2015,14:30,03/30/2015,32.2,4.2,112.9,933.8,99.0,0.0,0:0,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,03/30/2015,15:30,03/30/2015,32.1,4.6,111.9,933.1,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,03/30/2015,16:30,03/30/2015,32.1,4.2,108.0,932.2,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,03/30/2015,17:30,03/30/2015,31.7,3.2,102.2,932.6,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,03/30/2015,18:30,03/30/2015,31.5,1.6,128.1,933.5,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,04/13/2015,16:30,04/13/2015,33.7,1.1,83.1,935.1,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,04/13/2015,17:30,04/13/2015,32.9,4.1,110.0,935.7,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,04/13/2015,18:30,04/13/2015,30.1,2.2,158.8,936.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,04/13/2015,20:30,04/13/2015,30.6,0.5,173.0,937.7,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,04/13/2015,21:30,04/13/2015,30.8,1.0,169.1,938.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,04/13/2015,22:30,04/13/2015,30.7,1.1,149.1,938.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,04/13/2015,23:30,04/13/2015,30.5,0.7,176.9,938.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,04/13/2015,0:30,04/14/2015,29.8,0.1,187.2,938.5,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,04/13/2015,1:30,04/14/2015,30.4,0.7,131.0,938.2,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,04/13/2015,2:30,04/14/2015,30.0,1.2,132.0,937.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,04/13/2015,3:30,04/14/2015,30.2,1.2,117.8,938.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,04/13/2015,4:30,04/14/2015,30.5,0.7,109.0,938.0,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,04/14/2015,5:30,04/14/2015,30.0,0.8,91.9,938.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,1,04/14/2015,6:30,04/14/2015,30.2,1.6,144.2,938.4,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,2,04/14/2015,7:30,04/14/2015,30.7,1.3,137.8,939.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,3,04/14/2015,8:30,04/14/2015,31.4,1.8,138.8,939.7,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,4,04/14/2015,9:30,04/14/2015,32.0,3.8,132.0,940.0,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,5,04/14/2015,10:30,04/14/2015,32.7,2.2,129.0,940.0,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,6,04/14/2015,11:30,04/14/2015,33.3,2.1,134.9,939.4,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,7,04/14/2015,12:30,04/14/2015,33.5,2.3,106.1,938.9,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,8,04/14/2015,13:30,04/14/2015,34.0,3.4,138.8,937.8,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,9,04/14/2015,14:30,04/14/2015,34.3,2.0,126.1,936.7,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,10,04/14/2015,15:30,04/14/2015,34.7,0.5,160.8,935.6,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,11,04/14/2015,16:30,04/14/2015,34.7,1.7,131.0,934.7,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,12,04/14/2015,17:30,04/14/2015,34.7,1.1,77.2,934.5,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,13,04/14/2015,18:30,04/14/2015,33.8,1.2,52.8,934.9,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,14,04/14/2015,19:30,04/14/2015,33.5,0.9,48.9,935.5,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,15,04/14/2015,20:30,04/14/2015,32.9,0.3,28.8,935.8,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,16,04/14/2015,21:30,04/14/2015,32.4,1.0,164.2,936.2,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,17,04/14/2015,22:30,04/14/2015,31.3,0.5,176.9,936.5,99.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,18,04/14/2015,23:30,04/14/2015,30.9,0.5,202.8,936.8,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,19,04/14/2015,0:30,04/15/2015,30.4,0.3,219.9,936.9,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,20,04/14/2015,1:30,04/15/2015,30.4,0.2,173.0,936.6,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,21,04/14/2015,2:30,04/15/2015,30.2,0.2,181.8,936.3,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,22,04/14/2015,3:30,04/15/2015,30.2,0.6,154.0,936.1,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,23,04/14/2015,4:30,04/15/2015,29.9,0.6,194.0,936.2,0.0,0.0,0:00,9953.0
IMDE1662_14167E(AKSHARDHAM),28.61,77.27,null,0,04/15/2015,5:30,04/15/2015,29.7,0.5,174.0,936.8,0.0,0.0,0:00,9953.0
